player_id,first_seen,last_seen,total_sessions,total_playtime_hours,avg_session_duration_minutes,total_revenue_usd,total_events,age,gender,location,game_genre,game_difficulty,play_time_hours_per_week,in_game_purchases,sessions_per_week,player_level,achievements_unlocked,engagement_level,days_since_last_seen,account_age_days,purchase_flag,revenue_per_session,events_per_session,at_risk,anomaly_prediction,anomaly_score,is_anomaly
P0007388,2024-07-14,2026-09-09,887,636.87,43.08,136.4,8042,30,Male,Asia,Adventure,Medium,5.03,11,7,77,48,Low,1,787,1,0.1537767756482525,9.06651634723788,0,1,0.1661642437704326,0
P0007389,2025-12-03,2026-09-04,684,588.7,51.64,79.93,11008,15,Female,Asia,Sports,Medium,12.91,17,15,66,47,Medium,6,275,1,0.1168567251461988,16.093567251461987,0,1,0.1563574313620738,0
P0007390,2026-04-04,2026-08-28,138,167.42,72.79,8.4,3068,27,Female,Europe,RPG,Hard,8.49,3,7,63,29,Low,13,146,1,0.0608695652173913,22.231884057971016,0,1,0.17364107893730996,0
P0007391,2025-06-22,2026-08-28,767,1367.82,107.0,142.24,6212,17,Prefer not to say,North America,Action,Medium,23.18,26,13,72,50,Medium,13,432,1,0.1854498044328553,8.099087353324641,0,1,0.1466412955384917,0
P0007392,2023-10-11,2026-09-09,2150,2686.78,74.98,283.58,32358,27,Female,South America,RPG,Medium,15.0,56,12,89,52,High,1,1064,1,0.1318976744186046,15.050232558139536,0,1,0.16385937101451703,0
P0007393,2023-11-16,2026-09-09,2257,4412.81,117.31,958.63,67864,21,Male,North America,RPG,Easy,33.24,96,17,100,58,High,1,1028,1,0.4247363757199823,30.06823216659282,0,-1,-0.02093507643682424,1
P0007394,2026-08-22,2026-08-30,20,31.15,93.45,0.0,413,31,Female,South America,Puzzle,Medium,24.92,0,16,44,13,High,11,8,0,0.0,20.65,0,1,0.062078512386329665,0
P0007395,2026-08-14,2026-09-09,16,9.29,34.82,0.0,410,16,Non-binary,Asia,Puzzle,Medium,2.9,0,5,27,10,Low,1,26,0,0.0,25.625,0,1,0.06410019850285709,0
P0007396,2025-10-03,2026-09-09,381,321.37,50.61,30.42,8457,28,Female,Europe,Action,Medium,5.9,13,7,72,62,Low,1,341,1,0.0798425196850393,22.19685039370079,0,1,0.1535402975174121,0
P0007397,2026-03-24,2026-09-06,94,40.42,25.8,3.74,2569,33,Female,Europe,Puzzle,Medium,1.72,1,4,38,30,Low,4,166,1,0.0397872340425531,27.329787234042552,0,1,0.11998037460156119,0
P0007398,2024-04-11,2026-09-09,2759,4523.84,98.38,1036.9,27766,36,Female,Europe,Simulation,Hard,31.15,114,19,95,62,High,1,881,1,0.3758245741210584,10.063791228706052,0,1,0.053108087060334985,0
P0007399,2026-03-19,2026-09-07,322,463.57,86.38,29.77,2605,21,Male,Asia,Sports,Medium,17.28,2,12,67,27,Medium,3,172,1,0.0924534161490683,8.090062111801242,0,1,0.17806843059878763,0
P0007400,2026-05-22,2026-09-08,209,268.53,77.09,25.11,5056,28,Female,Middle East,Adventure,Medium,19.27,9,15,63,31,Medium,2,109,1,0.1201435406698564,24.19138755980861,0,1,0.1604838204513106,0
P0007401,2025-12-26,2026-09-01,508,514.52,60.77,26.99,9176,30,Prefer not to say,Europe,Strategy,Hard,14.18,6,14,74,26,High,9,249,1,0.0531299212598425,18.06299212598425,0,1,0.17890358783430033,0
P0007402,2024-11-29,2026-09-07,916,1179.81,77.28,53.5,16538,42,Female,Africa,RPG,Medium,14.17,23,11,80,27,Medium,3,647,1,0.0584061135371179,18.054585152838428,0,1,0.19047484262707798,0
P0007403,2026-03-01,2026-08-20,279,205.02,44.09,29.21,5319,15,Male,North America,Adventure,Medium,8.08,7,11,56,11,Medium,21,172,1,0.1046953405017921,19.06451612903226,1,1,0.13283054246245762,0
P0007404,2025-10-17,2026-09-02,444,375.18,50.7,151.41,4042,20,Male,North America,Action,Medium,9.3,13,11,54,33,Medium,8,320,1,0.3410135135135135,9.103603603603604,0,1,0.1582135172085936,0
P0007405,2025-03-01,2026-09-08,842,1359.27,96.86,59.44,23648,53,Non-binary,Asia,Simulation,Medium,20.99,20,13,86,52,High,2,556,1,0.0705938242280285,28.085510688836106,0,1,0.1656958440025243,0
P0007406,2023-10-18,2026-08-17,1565,2301.07,88.22,217.99,20455,26,Female,Middle East,Adventure,Easy,19.11,56,13,90,54,Medium,24,1034,1,0.1392907348242811,13.070287539936102,1,1,0.1667330886029167,0
P0007407,2024-02-03,2026-08-28,2721,3471.09,76.54,304.79,32754,13,Female,Asia,Adventure,Easy,21.69,79,17,93,23,High,13,937,1,0.1120139654538772,12.037486218302094,0,1,0.10273935269388212,0
P0007408,2026-01-03,2026-09-09,339,375.33,66.43,31.75,6498,23,Non-binary,South America,Action,Medium,9.96,6,9,68,51,Medium,1,249,1,0.0936578171091445,19.168141592920357,0,1,0.1883825170682275,0
P0007409,2025-10-17,2026-08-18,611,970.98,95.35,61.62,12307,13,Female,Europe,Sports,Hard,20.66,23,13,76,64,Medium,23,305,1,0.1008510638297872,20.142389525368248,1,1,0.16653407015963362,0
P0007410,2026-06-12,2026-09-10,274,551.29,120.72,78.3,4153,30,Female,South America,Action,Easy,36.22,12,18,65,31,High,0,90,1,0.2857664233576642,15.156934306569344,0,1,0.07478810207821818,0
P0007411,2025-10-12,2026-09-08,440,503.14,68.61,45.8,5775,35,Male,South America,Adventure,Easy,9.15,7,8,71,48,Medium,2,331,1,0.104090909090909,13.125,0,1,0.191896038754097,0
P0007412,2024-11-01,2026-08-14,929,737.94,47.66,46.06,7486,20,Male,Asia,RPG,Medium,8.74,13,11,74,41,Medium,27,651,1,0.0495801937567276,8.058127018299247,1,1,0.1915943585340959,0
P0007413,2025-02-13,2026-09-09,1406,2132.9,91.02,323.36,8516,24,Female,Asia,Sports,Hard,24.27,48,16,92,32,Medium,1,573,1,0.2299857752489331,6.056899004267425,0,1,0.1387700488984886,0
P0007414,2025-07-17,2026-08-27,506,446.8,52.98,14.0,4579,36,Male,Asia,Adventure,Easy,7.06,6,8,68,19,Low,14,406,1,0.0276679841897233,9.049407114624506,1,1,0.17728818333855773,0
P0007415,2026-08-07,2026-09-09,48,33.48,41.85,2.06,498,13,Male,Africa,RPG,Medium,7.67,1,11,44,17,Low,1,33,1,0.0429166666666666,10.375,0,1,0.10915351065401979,0
P0007416,2023-12-23,2026-09-08,578,325.12,33.75,95.87,17402,16,Female,Asia,RPG,Easy,2.81,8,5,64,54,Low,2,990,1,0.1658650519031142,30.10726643598616,0,1,0.11392421748775616,0
P0007417,2025-07-01,2026-09-02,687,774.25,67.62,70.73,5536,26,Male,Europe,RPG,Easy,15.78,22,14,76,18,Medium,8,428,1,0.1029548762736535,8.058224163027656,0,1,0.16061924326611982,0
P0007418,2023-12-11,2026-09-06,2476,3175.88,76.96,1025.36,24886,21,Female,Oceania,Sports,Hard,21.81,95,17,84,31,High,4,1000,1,0.4141195476575121,10.050888529886914,0,1,0.08406845862279833,0
P0007419,2024-06-23,2026-08-23,1393,1210.98,52.16,191.95,33524,25,Male,Asia,Simulation,Medium,9.56,33,11,71,59,Medium,18,791,1,0.1377961234745154,24.06604450825556,1,1,0.14192419353662794,0
P0007420,2024-04-19,2026-09-07,1782,1954.85,65.82,449.74,16137,17,Female,Asia,Adventure,Medium,15.36,53,14,83,46,Medium,3,871,1,0.2523793490460157,9.055555555555555,0,1,0.16688865742726233,0
P0007421,2025-05-28,2026-09-10,725,1132.57,93.73,442.14,20360,30,Male,Asia,Action,Easy,18.75,27,12,82,33,Medium,0,470,1,0.6098482758620689,28.082758620689656,0,1,0.16368708375643615,0
P0007422,2026-04-10,2026-09-05,195,70.85,21.8,7.31,5285,27,Female,Europe,Strategy,Medium,2.91,3,8,49,17,Low,5,148,1,0.0374871794871794,27.102564102564106,0,1,0.13021006997133172,0
P0007423,2025-12-28,2026-09-03,641,1269.29,118.81,135.5,17382,33,Female,Europe,RPG,Easy,31.68,23,16,78,52,High,7,249,1,0.2113884555382215,27.117004680187208,0,1,0.12174883052895946,0
P0007424,2024-09-14,2026-08-30,732,542.05,44.43,39.88,16141,30,Male,North America,Action,Medium,5.18,9,7,67,28,Low,11,715,1,0.0544808743169398,22.05054644808743,0,1,0.17037833364254534,0
P0007425,2024-12-03,2026-09-06,991,1478.41,89.51,147.06,13954,30,Male,South America,Simulation,Medium,13.43,32,9,73,48,Medium,4,642,1,0.1483955600403632,14.080726538849646,0,1,0.181074242671722,0
P0007426,2026-05-20,2026-09-08,135,156.87,69.72,6.21,1252,15,Male,Asia,RPG,Medium,11.62,1,10,59,36,Medium,2,111,1,0.046,9.274074074074074,0,1,0.1755312322573035,0
P0007427,2024-02-07,2026-09-09,1650,1877.15,68.26,194.83,14949,32,Male,South America,Action,Medium,13.65,63,12,81,36,Medium,1,945,1,0.1180787878787878,9.06,0,1,0.2020238103537464,0
P0007428,2026-07-31,2026-09-02,47,59.02,75.34,6.7,1372,25,Male,Europe,Sports,Easy,15.07,2,12,34,7,Medium,8,33,1,0.1425531914893617,29.19148936170213,0,1,0.062219846374332755,0
P0007429,2025-04-05,2026-07-22,1096,1618.43,88.6,176.98,17610,27,Male,Middle East,Strategy,Hard,26.58,36,18,82,38,High,50,473,1,0.161478102189781,16.067518248175183,1,1,0.16328072247016318,0
P0007430,2026-01-26,2026-08-31,144,89.45,37.27,2.88,2491,37,Female,Europe,Simulation,Hard,3.11,1,5,54,42,Low,10,217,1,0.02,17.29861111111111,0,1,0.1463209088435417,0
P0007431,2026-02-21,2026-09-10,289,334.08,69.36,37.48,1791,22,Male,Europe,Action,Hard,11.56,7,10,77,50,Medium,0,201,1,0.1296885813148788,6.197231833910035,0,1,0.18536324794874032,0
P0007432,2025-03-11,2026-09-05,554,480.23,52.01,91.26,13358,40,Male,Middle East,Action,Easy,5.2,9,6,75,53,Low,5,543,1,0.1647292418772563,24.111913357400724,0,1,0.16599447317002597,0
P0007433,2025-09-08,2026-09-09,729,1023.52,84.24,95.32,6627,41,Male,Asia,Action,Easy,18.25,27,13,79,39,Medium,1,366,1,0.1307544581618655,9.090534979423868,0,1,0.1951850669593279,0
P0007434,2025-04-26,2026-09-08,950,1357.08,85.71,218.78,13385,35,Male,Africa,RPG,Medium,20.0,32,14,80,53,High,2,500,1,0.2302947368421052,14.089473684210526,0,1,0.18423528657517052,0
P0007435,2023-11-09,2026-09-03,2231,3844.38,103.39,460.48,53683,19,Female,Asia,Simulation,Medium,27.57,74,16,94,65,High,7,1029,1,0.2064007171671896,24.062303899596596,0,1,0.06823504929027624,0
P0007436,2024-05-10,2026-09-02,1536,1823.74,71.24,219.37,40041,13,Female,North America,Sports,Hard,13.06,48,11,82,57,Medium,8,845,1,0.1428190104166666,26.068359375,0,1,0.14572167751586523,0
P0007437,2025-09-09,2026-09-03,952,1574.61,99.24,735.11,26730,38,Female,Europe,Action,Medium,31.43,34,19,78,40,High,7,359,1,0.7721743697478992,28.077731092436974,0,1,0.0905684070327315,0
P0007438,2025-02-07,2026-08-28,1115,2072.04,111.5,261.56,7860,29,Female,South America,Sports,Medium,26.02,34,14,79,21,Medium,13,567,1,0.2345829596412556,7.04932735426009,0,1,0.12279262680615044,0
P0007439,2025-07-18,2026-09-02,380,282.15,44.55,33.14,9530,21,Male,Asia,RPG,Easy,4.45,9,6,52,21,Low,8,411,1,0.0872105263157894,25.07894736842105,0,1,0.1610992700855271,0
P0007440,2025-11-15,2026-08-30,619,1189.72,115.32,177.56,14932,39,Male,Asia,Adventure,Hard,32.67,25,17,80,51,High,11,288,1,0.2868497576736672,24.122778675282717,0,1,0.1269938279303398,0
P0007441,2025-04-21,2026-08-22,821,877.65,64.14,174.17,16509,20,Female,North America,Strategy,Easy,10.69,23,10,77,66,Medium,19,488,1,0.2121437271619975,20.108404384896467,1,1,0.17275494093091542,0
P0007442,2026-03-29,2026-09-08,291,319.81,65.94,56.38,2944,24,Male,Europe,Simulation,Hard,12.09,8,11,71,26,Medium,2,163,1,0.1937457044673539,10.116838487972508,0,1,0.1934163106716978,0
P0007443,2025-12-16,2026-09-06,394,523.3,79.69,88.42,4375,33,Female,South America,Sports,Hard,15.94,9,12,58,32,Medium,4,264,1,0.2244162436548223,11.104060913705585,0,1,0.1735576720009499,0
P0007444,2024-12-19,2026-08-27,430,35.83,5.0,7.28,3911,18,Female,Africa,Sports,Easy,0.5,1,6,46,40,Low,14,616,1,0.0169302325581395,9.095348837209302,1,1,0.09068954021202219,0
P0007445,2024-06-22,2026-08-23,1051,1142.79,65.24,66.26,18990,27,Female,Europe,RPG,Hard,9.79,20,9,80,52,Medium,18,792,1,0.0630447193149381,18.06850618458611,1,1,0.19077666986432956,0
P0007446,2024-08-27,2026-09-01,1191,608.6,30.66,183.05,32202,38,Female,North America,Action,Medium,5.11,20,10,78,25,Medium,9,735,1,0.1536943744752309,27.037783375314863,0,1,0.11292925413962818,0
P0007447,2023-09-25,2026-09-06,2524,2513.06,59.74,1390.4,17822,30,Female,North America,Action,Easy,13.94,77,14,95,77,High,4,1077,1,0.5508716323296355,7.061014263074485,0,-1,-0.004205304003404353,1
P0007448,2026-01-09,2026-09-07,626,926.58,88.81,303.83,13209,39,Male,North America,Adventure,Medium,23.68,21,16,67,42,Medium,3,241,1,0.4853514376996805,21.100638977635786,0,1,0.14347950885920935,0
P0007449,2026-04-19,2026-08-31,282,369.33,78.58,12.16,3429,38,Male,South America,Sports,Hard,20.95,9,16,68,36,Medium,10,134,1,0.0431205673758865,12.159574468085106,0,1,0.1499908152567317,0
P0007450,2024-10-13,2026-08-30,515,472.43,55.04,51.72,7279,28,Female,Europe,Sports,Medium,5.5,13,6,70,56,Low,11,686,1,0.1004271844660194,14.133980582524272,0,1,0.16394841311262692,0
P0007451,2024-12-22,2026-08-19,671,777.91,69.56,100.89,12784,13,Female,Europe,RPG,Easy,9.27,15,8,78,20,Medium,22,605,1,0.1503576751117734,19.0521609538003,1,1,0.17326006572551889,0
P0007452,2024-02-09,2026-09-10,1664,2365.1,85.28,190.15,50020,18,Male,Asia,Action,Medium,15.63,60,11,95,40,Medium,0,944,1,0.1142728365384615,30.060096153846157,0,1,0.09543391149717839,0
P0007453,2026-04-12,2026-09-07,222,415.14,112.2,16.46,4681,35,Male,South America,Strategy,Medium,22.44,3,12,67,16,Medium,3,148,1,0.0741441441441441,21.085585585585587,0,1,0.10620365681805899,0
P0007454,2025-12-08,2026-09-04,627,744.14,71.21,487.74,17634,14,Male,Europe,Sports,Easy,18.99,27,16,71,51,Medium,6,270,1,0.7778947368421053,28.1244019138756,0,1,0.13091082647931473,0
P0007455,2025-06-08,2026-09-06,1033,1525.57,88.61,757.49,12465,25,Female,Oceania,Action,Easy,25.11,46,17,80,23,High,4,455,1,0.7332913843175218,12.06679574056147,0,1,0.09803147269503026,0
P0007456,2024-03-24,2026-08-31,879,1589.82,108.52,115.37,22041,31,Male,Europe,Puzzle,Easy,14.47,26,8,74,40,Medium,10,890,1,0.1312514220705347,25.07508532423208,0,1,0.14330817365996945,0
P0007457,2026-01-26,2026-08-16,307,289.91,56.66,28.69,4365,41,Male,Europe,Action,Medium,8.5,13,9,74,54,Low,25,202,1,0.0934527687296417,14.218241042345277,1,1,0.1772369575414966,0
P0007458,2023-11-03,2026-09-01,1428,1752.63,73.64,136.22,28661,23,Male,Oceania,Sports,Medium,14.73,36,12,91,65,Medium,9,1033,1,0.0953921568627451,20.070728291316527,0,1,0.15105660822389955,0
P0007459,2026-04-30,2026-09-03,307,553.06,108.09,64.26,8353,22,Prefer not to say,North America,Strategy,Medium,27.02,8,15,69,56,High,7,126,1,0.2093159609120521,27.208469055374596,0,1,0.12877774749228232,0
P0007460,2023-11-18,2026-09-01,2771,4814.15,104.24,1760.48,30644,28,Female,Middle East,Adventure,Easy,29.53,115,17,95,48,High,9,1018,1,0.6353229880909419,11.058823529411764,0,1,0.006239474660587829,0
P0007461,2024-08-29,2026-09-03,1426,1853.09,77.97,656.32,34290,31,Female,Asia,Adventure,Hard,18.19,43,14,79,23,Medium,7,735,1,0.4602524544179524,24.046283309957925,0,1,0.10965457212901586,0
P0007462,2026-03-28,2026-09-10,434,855.27,118.24,114.35,9597,27,Female,Africa,Strategy,Medium,39.41,15,20,72,34,High,0,166,1,0.263479262672811,22.11290322580645,0,1,0.05522472216308072,0
P0007463,2023-09-22,2026-09-05,1994,1558.31,46.89,231.9,35971,37,Male,North America,RPG,Easy,8.6,44,11,86,35,Medium,5,1079,1,0.1162988966900702,18.03961885656971,0,1,0.11613916747642888,0
P0007464,2026-07-06,2026-09-04,18,7.23,24.09,0.0,136,21,Female,Europe,Puzzle,Hard,0.8,0,2,26,10,Low,6,60,0,0.0,7.555555555555555,0,1,0.029852249010708598,0
P0007465,2025-07-02,2026-08-31,712,895.34,75.45,750.54,17141,29,Female,Oceania,Sports,Medium,12.58,25,10,78,28,Medium,10,425,1,1.054129213483146,24.07443820224719,0,1,0.11379499253825409,0
P0007466,2024-07-02,2026-07-16,974,778.71,47.97,76.71,10793,32,Male,South America,Action,Medium,8.79,37,11,74,42,Low,56,744,1,0.0787577002053388,11.08110882956879,1,1,0.19319537498528766,0
P0007467,2025-08-20,2026-09-10,428,158.22,22.18,76.39,10310,24,Female,Oceania,Simulation,Easy,2.96,8,8,60,30,Low,0,386,1,0.1784813084112149,24.08878504672897,0,1,0.1485725927021958,0
P0007468,2025-07-10,2026-09-06,909,1753.92,115.77,103.62,8238,36,Non-binary,Europe,Strategy,Easy,28.94,26,15,73,31,High,4,423,1,0.1139933993399339,9.062706270627062,0,1,0.13272194982585767,0
P0007469,2025-10-22,2026-08-25,298,201.75,40.62,26.01,5417,29,Male,Asia,Strategy,Medium,5.42,8,8,61,45,Low,16,307,1,0.0872818791946308,18.177852348993287,1,1,0.17683821786617837,0
P0007470,2026-02-16,2026-09-04,207,126.48,36.66,69.11,3333,35,Male,Europe,Adventure,Hard,4.89,7,8,64,14,Low,6,200,1,0.3338647342995169,16.10144927536232,0,1,0.14780337394859577,0
P0007471,2024-12-05,2026-09-09,1369,2294.67,100.57,568.95,15147,30,Female,Europe,Puzzle,Medium,26.82,53,16,90,35,High,1,643,1,0.4155953250547845,11.064280496712929,0,1,0.12571091994948563,0
P0007472,2025-05-01,2026-09-01,803,1003.35,74.97,117.71,20133,31,Male,Asia,Action,Easy,13.74,15,11,70,43,Medium,9,488,1,0.1465877957658779,25.072229140722293,0,1,0.19337438808601987,0
P0007473,2024-04-02,2026-08-29,1391,1958.06,84.46,195.48,9824,22,Female,Asia,RPG,Medium,16.89,35,12,86,52,Medium,12,879,1,0.1405319913731128,7.06254493170381,0,1,0.1857051800743444,0
P0007474,2025-01-17,2026-09-02,1388,1776.18,76.78,363.39,9828,22,Male,Asia,Strategy,Medium,19.2,42,15,81,70,Medium,8,593,1,0.2618083573487031,7.0806916426512965,0,1,0.13142780842644497,0
P0007475,2025-02-18,2026-09-10,398,159.86,24.1,31.55,11171,39,Female,North America,Adventure,Easy,2.41,9,6,64,18,Low,0,569,1,0.0792713567839196,28.0678391959799,0,1,0.14343038089538496,0
P0007476,2026-03-05,2026-09-03,85,60.95,43.02,8.12,2160,34,Female,South America,Adventure,Hard,2.87,1,4,47,34,Low,7,182,1,0.0955294117647058,25.41176470588235,0,1,0.14814263255470594,0
P0007477,2025-11-28,2026-09-04,516,546.27,63.52,53.51,12950,19,Non-binary,Middle East,Adventure,Medium,11.65,17,11,81,33,Medium,6,280,1,0.1037015503875968,25.0968992248062,0,1,0.19707153708217856,0
P0007478,2026-07-18,2026-08-14,43,38.7,54.0,4.46,725,30,Male,Europe,Action,Medium,10.8,1,12,52,36,Medium,27,27,1,0.1037209302325581,16.86046511627907,1,1,0.14284066472217805,0
P0007479,2023-10-08,2026-09-04,1861,2312.91,74.57,227.22,13122,13,Prefer not to say,South America,Action,Easy,14.91,54,12,89,41,Medium,6,1062,1,0.1220956475013433,7.051047823750672,0,1,0.17991880566234691,0
P0007480,2024-05-04,2026-09-09,113,54.39,28.88,4.15,1394,23,Female,Oceania,RPG,Easy,0.48,1,1,46,37,Low,1,858,1,0.0367256637168141,12.336283185840708,0,1,0.09618082614502887,0
P0007481,2025-11-08,2026-09-04,651,983.88,90.68,129.33,7853,37,Female,Europe,Action,Medium,24.18,20,16,84,21,High,6,300,1,0.1986635944700461,12.062980030721969,0,1,0.1490105996329153,0
P0007482,2025-04-21,2026-09-10,867,1198.19,82.92,198.45,24337,27,Female,Asia,Action,Medium,13.82,28,10,75,33,Medium,0,507,1,0.2288927335640138,28.07035755478662,0,1,0.17730236909960795,0
P0007483,2024-12-27,2026-09-03,1521,3318.32,130.9,284.93,39669,29,Female,Africa,Strategy,Medium,45.82,71,21,92,52,High,7,615,1,0.1873307034845496,26.08086785009862,0,1,0.0006705960767457997,0
P0007484,2025-12-06,2026-09-02,499,721.47,86.75,38.49,10048,13,Female,Asia,Simulation,Medium,18.8,17,13,72,51,Medium,8,270,1,0.0771342685370741,20.13627254509018,0,1,0.19019076201578394,0
P0007485,2026-04-11,2026-09-09,501,991.15,118.7,83.8,11586,24,Male,North America,Sports,Medium,39.57,21,20,74,42,High,1,151,1,0.1672654690618762,23.12574850299401,0,1,0.05958525692939598,0
P0007486,2023-10-29,2026-09-09,2367,4031.0,102.18,671.68,64102,31,Male,Asia,Adventure,Medium,28.95,113,17,97,80,High,1,1046,1,0.2837684833122095,27.081537811575835,0,-1,-0.0030385851469920677,1
P0007487,2025-08-06,2026-09-05,949,871.02,55.07,194.7,7664,32,Female,Asia,Action,Easy,12.85,31,14,76,41,Medium,5,395,1,0.205163329820864,8.07586933614331,0,1,0.17989023118744996,0
P0007488,2024-05-28,2026-09-02,2008,2904.24,86.78,389.36,42293,37,Male,Asia,Simulation,Medium,23.14,90,16,99,35,High,8,827,1,0.1939043824701195,21.062250996015937,0,1,0.08753422010549394,0
P0007489,2024-10-11,2026-09-05,727,710.4,58.63,95.83,18961,26,Female,North America,RPG,Medium,7.82,15,8,70,44,Medium,5,694,1,0.1318156808803301,26.08115543328748,0,1,0.1879802452739548,0
P0007490,2025-06-18,2026-09-02,944,899.63,57.18,413.79,16096,27,Male,North America,Strategy,Medium,12.39,31,13,71,17,Medium,8,441,1,0.4383368644067796,17.050847457627118,0,1,0.11634373602402659,0
P0007491,2024-10-30,2026-09-06,1020,1012.18,59.54,324.36,30678,16,Male,South America,Sports,Medium,10.92,23,11,77,55,Low,4,676,1,0.318,30.076470588235296,0,1,0.15871017770676704,0
P0007492,2025-11-05,2026-08-24,407,404.9,59.69,30.99,10215,26,Female,Asia,Adventure,Hard,10.94,12,11,70,28,Medium,17,292,1,0.0761425061425061,25.0982800982801,1,1,0.192329338059743,0
P0007493,2025-11-28,2026-09-10,333,326.67,58.86,20.68,8373,17,Male,Africa,Action,Easy,7.85,4,8,64,44,Low,0,286,1,0.0621021021021021,25.144144144144143,0,1,0.1885394440818589,0
P0007494,2024-06-29,2026-07-04,475,310.1,39.17,13.07,3826,13,Non-binary,Europe,Adventure,Hard,3.26,2,5,67,24,Low,68,735,1,0.0275157894736842,8.054736842105264,1,1,0.16176003965528635,0
P0007495,2024-05-09,2026-09-05,1648,2692.28,98.02,123.96,19878,18,Prefer not to say,South America,RPG,Hard,24.5,51,15,84,51,High,5,849,1,0.0752184466019417,12.061893203883496,0,1,0.17504065967708465,0
P0007496,2024-07-05,2026-08-27,1368,2565.46,112.52,907.82,12402,42,Male,North America,Sports,Medium,22.5,50,12,91,40,Medium,14,783,1,0.6636111111111112,9.06578947368421,1,1,0.0841975411085184,0
P0007497,2024-07-31,2026-09-10,808,556.71,41.34,97.49,11341,26,Male,South America,Adventure,Easy,6.2,14,9,66,15,Low,0,771,1,0.1206559405940594,14.035891089108912,0,1,0.14653002343587296,0
P0007498,2024-01-14,2026-09-10,1516,1571.59,62.2,123.01,41008,30,Male,South America,Simulation,Medium,10.37,27,10,74,49,Medium,0,970,1,0.081141160949868,27.050131926121374,0,1,0.14566318171808956,0
P0007499,2025-10-03,2026-08-14,450,582.9,77.72,143.19,4556,23,Female,Europe,Sports,Easy,12.95,10,10,62,46,Medium,27,315,1,0.3182,10.124444444444444,1,1,0.17596889967586626,0
P0007500,2026-08-13,2026-09-10,52,66.72,76.98,28.54,501,13,Male,Europe,Strategy,Hard,14.11,3,11,55,30,Medium,0,28,1,0.5488461538461539,9.634615384615383,0,1,0.15922987632631924,0
P0007501,2025-11-01,2026-09-08,471,809.96,103.18,146.67,10417,36,Non-binary,Oceania,RPG,Medium,18.92,12,11,78,43,Medium,2,311,1,0.3114012738853502,22.116772823779197,0,1,0.1719102733780371,0
P0007502,2024-10-15,2026-09-03,1389,1886.96,81.51,288.15,15408,13,Prefer not to say,Asia,Adventure,Medium,23.09,70,17,87,59,High,7,688,1,0.2074514038876889,11.092872570194384,0,1,0.14860016939501275,0
P0007503,2024-11-19,2026-09-01,1428,1859.97,78.15,485.03,12924,23,Male,Asia,Puzzle,Medium,16.93,43,13,82,29,Medium,9,651,1,0.339656862745098,9.050420168067228,0,1,0.15878775938305711,0
P0007504,2025-10-27,2026-09-03,727,1131.21,93.36,89.58,17527,28,Female,Europe,Simulation,Easy,28.01,27,18,82,52,High,7,311,1,0.1232187070151306,24.10866574965612,0,1,0.14751376194976346,0
P0007505,2024-05-07,2026-09-04,988,752.69,45.71,194.81,29703,30,Male,Africa,Adventure,Medium,6.09,26,8,70,37,Low,6,850,1,0.1971761133603239,30.063765182186238,0,1,0.1431446241690929,0
P0007506,2023-10-08,2026-08-26,2123,1967.31,55.6,419.68,17086,21,Female,Asia,Simulation,Medium,11.12,40,12,80,62,Medium,15,1053,1,0.1976825247291568,8.048045219029675,1,1,0.14541839922191324,0
P0007507,2026-04-16,2026-08-19,204,290.7,85.5,42.52,1865,13,Male,Europe,Simulation,Easy,15.68,4,11,64,25,Medium,22,125,1,0.2084313725490196,9.142156862745098,1,1,0.16900240733509092,0
P0007508,2026-08-01,2026-08-23,24,22.91,57.27,0.0,581,21,Female,Asia,Strategy,Easy,8.59,0,9,38,29,Low,18,22,0,0.0,24.20833333333333,1,1,0.12595194106730911,0
P0007509,2024-08-06,2026-09-01,2037,3057.54,90.06,205.29,24601,21,Male,North America,RPG,Medium,24.02,98,16,85,59,High,9,756,1,0.100780559646539,12.07707412862052,0,1,0.16428684198163823,0
P0007510,2025-03-18,2026-08-10,862,1009.69,70.28,110.55,15609,21,Female,South America,RPG,Medium,14.06,25,12,82,68,Medium,31,510,1,0.1282482598607888,18.10788863109049,1,1,0.1712745611660248,0
P0007511,2024-09-02,2026-08-28,1820,2102.71,69.32,782.1,23755,37,Male,South America,RPG,Medium,18.49,52,16,80,43,High,13,725,1,0.4297252747252747,13.052197802197805,0,1,0.12178778814623087,0
P0007512,2024-07-19,2026-09-07,1496,1775.25,71.2,144.32,32967,17,Female,Europe,Sports,Medium,16.61,36,14,83,19,Medium,3,780,1,0.0964705882352941,22.03676470588235,0,1,0.1449099274082909,0
P0007513,2026-07-15,2026-09-07,40,25.69,38.54,0.0,256,31,Female,Europe,Puzzle,Medium,3.21,0,5,40,16,Low,3,54,0,0.0,6.4,0,1,0.11282287012630354,0
P0007514,2024-06-06,2026-09-09,2874,6156.11,128.52,544.19,23166,29,Female,Europe,Adventure,Medium,44.98,122,21,88,52,High,1,825,1,0.1893493389004871,8.060542797494781,0,1,0.011874725232755567,0
P0007515,2026-02-19,2026-09-01,488,835.29,102.7,157.87,7373,37,Female,North America,Adventure,Easy,34.23,19,20,74,34,High,9,194,1,0.3235040983606557,15.10860655737705,0,1,0.09519406971064659,0
P0007516,2024-10-12,2026-09-08,1661,2557.66,92.39,419.87,16689,27,Male,Africa,Adventure,Medium,24.64,57,16,91,22,High,2,696,1,0.2527814569536424,10.047561709813364,0,1,0.11783506254975068,0
