player_id,first_seen,last_seen,total_sessions,total_playtime_hours,avg_session_duration_minutes,total_revenue_usd,total_events,age,gender,location,game_genre,game_difficulty,play_time_hours_per_week,in_game_purchases,sessions_per_week,player_level,achievements_unlocked,engagement_level
P0008434,2024-04-06,2026-09-09,1306,1286.41,59.1,149.82,35335,26,Female,Asia,Puzzle,Medium,11.82,23,12,86,50,Medium
P0008435,2026-05-01,2026-09-07,254,487.89,115.25,108.67,2331,31,Female,North America,RPG,Medium,26.89,8,14,76,37,High
P0008436,2024-05-24,2026-08-24,1762,3242.37,110.41,564.27,24789,36,Female,Europe,Sports,Hard,29.44,78,16,91,43,High
P0008437,2024-09-04,2026-08-30,1734,2657.64,91.96,383.13,40020,35,Non-binary,North America,Action,Hard,30.65,71,20,92,67,High
P0008438,2025-04-08,2026-09-09,601,315.02,31.45,176.34,14471,18,Female,Europe,Puzzle,Hard,3.67,9,7,69,38,Low
P0008439,2025-09-16,2026-09-08,692,941.81,81.66,221.57,12507,37,Male,Europe,Adventure,Easy,16.33,24,12,75,27,Medium
P0008440,2025-07-07,2026-08-27,220,196.72,53.65,4.09,6615,27,Female,South America,Puzzle,Hard,3.58,2,4,56,13,Low
P0008441,2025-09-26,2026-09-07,950,1540.27,97.28,219.68,27630,19,Non-binary,Asia,Simulation,Medium,25.94,43,16,86,37,High
P0008442,2025-08-18,2026-09-03,240,165.08,41.27,29.28,1734,40,Male,Oceania,Strategy,Medium,3.44,5,5,64,49,Low
P0008443,2025-11-10,2026-09-05,142,38.65,16.33,14.12,1288,41,Female,Middle East,Action,Hard,1.09,4,4,38,6,Low
P0008444,2023-10-09,2026-08-29,2185,4704.67,129.19,424.64,30722,30,Male,North America,RPG,Easy,30.14,84,14,91,48,High
P0008445,2023-12-08,2026-09-07,2236,1790.66,48.05,226.93,17987,34,Female,Asia,Action,Easy,10.41,55,13,81,44,Medium
P0008446,2024-02-01,2026-09-10,1065,866.2,48.8,78.07,27732,35,Female,Europe,RPG,Hard,6.51,19,8,66,23,Low
P0008447,2024-03-02,2026-09-09,2797,3845.88,82.5,1080.11,50500,41,Non-binary,South America,Strategy,Easy,24.75,100,18,83,54,High
P0008448,2025-11-17,2026-08-23,451,583.82,77.67,42.55,3217,35,Female,Asia,Simulation,Easy,12.94,12,10,64,48,Medium
P0008449,2024-02-01,2026-09-09,1170,919.82,47.17,104.83,35135,16,Male,North America,Sports,Medium,6.29,13,8,75,22,Low
P0008450,2025-04-16,2026-09-02,832,1200.02,86.54,304.73,23351,46,Female,North America,Strategy,Medium,14.42,23,10,76,32,Medium
P0008451,2026-03-04,2026-09-05,304,167.86,33.13,67.96,3384,38,Female,Asia,Simulation,Medium,5.52,10,10,54,30,Low
P0008452,2024-06-11,2026-09-10,713,859.64,72.34,51.83,10033,23,Male,North America,Strategy,Medium,8.44,13,7,74,38,Low
P0008453,2023-10-19,2026-08-11,1237,337.08,16.35,40.26,7464,19,Male,Europe,Strategy,Hard,2.18,17,8,72,25,Low
P0008454,2024-03-18,2026-09-03,2457,2937.75,71.74,2471.47,14902,33,Female,Oceania,RPG,Hard,21.52,100,18,90,60,High
P0008455,2026-08-07,2026-09-02,23,14.42,37.62,21.19,598,25,Female,North America,Action,Medium,3.76,2,6,31,21,Low
P0008456,2026-04-18,2026-08-25,186,184.67,59.57,25.28,3766,31,Male,Asia,Strategy,Medium,10.92,5,11,61,41,Medium
P0008457,2026-04-07,2026-09-08,21,11.79,33.69,0.0,426,35,Male,Asia,Strategy,Hard,0.56,0,1,25,6,Low
P0008458,2023-10-28,2026-09-04,2291,3816.81,99.96,151.38,25350,23,Male,Europe,Action,Medium,29.99,75,18,91,74,High
P0008459,2025-01-31,2026-08-10,1357,1909.53,84.43,82.2,38079,18,Female,North America,Strategy,Hard,21.11,35,15,80,48,High
P0008460,2024-03-24,2026-09-03,1979,3035.13,92.02,321.3,25824,31,Male,North America,RPG,Medium,21.47,71,14,80,26,High
P0008461,2026-04-02,2026-08-27,330,388.08,70.56,44.95,7976,23,Female,Middle East,Adventure,Hard,17.64,9,15,65,47,Medium
P0008462,2025-03-01,2026-09-01,283,60.33,12.79,36.13,2579,29,Female,Asia,Action,Hard,0.85,3,4,46,29,Low
P0008463,2025-07-21,2026-09-08,259,124.19,28.77,18.3,3929,16,Male,Europe,Strategy,Easy,2.4,5,5,52,39,Low
P0008464,2025-03-04,2026-06-25,783,757.03,58.01,136.5,8708,26,Female,South America,Action,Easy,10.64,24,11,79,71,Medium
P0008465,2024-09-02,2026-09-06,1252,1595.67,76.47,141.29,15112,34,Male,North America,Action,Easy,17.84,48,14,82,40,High
P0008466,2025-02-25,2026-08-28,568,815.46,86.14,31.93,16544,33,Male,North America,Strategy,Medium,10.05,5,7,78,67,Medium
P0008467,2026-06-09,2026-09-02,108,99.34,55.19,24.55,1977,21,Female,North America,RPG,Medium,10.12,3,11,45,30,Low
P0008468,2024-03-28,2026-08-30,1862,1685.73,54.32,531.31,33650,17,Female,Asia,Simulation,Easy,12.67,60,14,88,74,Medium
P0008469,2023-12-19,2026-09-07,1171,1348.02,69.07,474.85,12959,28,Non-binary,Europe,Simulation,Easy,10.36,33,9,82,45,Medium
P0008470,2025-01-13,2026-08-31,1226,1930.13,94.46,67.88,13593,33,Male,Asia,Adventure,Medium,20.47,36,13,92,71,Medium
P0008471,2026-02-11,2026-09-07,320,418.51,78.47,40.96,4547,32,Male,North America,Adventure,Easy,14.39,12,11,73,55,Medium
P0008472,2024-03-31,2026-09-07,899,924.92,61.73,159.3,14455,23,Male,Asia,Action,Hard,8.23,26,8,67,45,Low
P0008473,2024-11-17,2026-09-07,792,611.03,46.29,132.83,7958,31,Female,South America,Action,Medium,6.94,15,9,66,23,Low
P0008474,2024-02-05,2026-09-09,1778,1910.16,64.46,681.48,42761,42,Male,Europe,RPG,Easy,11.82,55,11,79,34,Medium
P0008475,2024-10-30,2026-08-22,1716,2769.34,96.83,783.05,32722,30,Female,North America,Sports,Easy,27.44,68,17,89,50,High
P0008476,2024-07-28,2026-08-16,855,902.74,63.35,63.94,19743,13,Female,Asia,Sports,Medium,7.39,23,7,81,55,Low
P0008477,2024-05-01,2026-09-10,1245,1148.93,55.37,279.64,17521,30,Female,Europe,RPG,Easy,10.15,40,11,77,51,Medium
P0008478,2026-07-08,2026-09-09,163,210.62,77.53,13.91,4447,46,Male,North America,Puzzle,Easy,20.67,7,16,61,39,Medium
P0008479,2025-12-06,2026-08-27,375,285.19,45.63,49.06,9416,16,Male,Asia,RPG,Easy,6.84,9,9,59,32,Low
P0008480,2025-04-30,2026-09-10,887,1295.17,87.61,217.48,8028,28,Female,Asia,Puzzle,Medium,21.9,20,15,76,25,High
P0008481,2024-07-23,2026-08-02,307,78.08,15.26,30.77,4039,26,Female,South America,Puzzle,Medium,0.76,4,3,51,44,Low
P0008482,2025-11-24,2026-08-19,278,150.91,32.57,27.22,5045,29,Female,Europe,RPG,Medium,3.8,3,7,61,38,Low
P0008483,2025-04-28,2026-09-05,898,1403.57,93.78,507.35,8161,30,Female,North America,Action,Hard,21.88,34,14,83,45,High
P0008484,2026-07-11,2026-09-10,75,32.54,26.03,40.81,1610,38,Male,Asia,Strategy,Medium,3.47,2,8,36,33,Low
P0008485,2024-10-12,2026-09-09,843,543.59,38.69,44.19,11024,29,Male,Asia,Strategy,Easy,5.8,16,9,67,49,Low
P0008486,2024-09-25,2026-08-10,1125,1347.19,71.85,309.68,19181,39,Male,Europe,Adventure,Medium,11.98,24,10,77,32,Medium
P0008487,2025-01-12,2026-09-03,949,692.45,43.78,256.13,16187,27,Non-binary,Europe,Puzzle,Medium,7.3,21,10,74,33,Medium
P0008488,2025-02-19,2026-09-01,428,271.99,38.13,65.99,10335,25,Female,North America,Action,Medium,3.81,14,6,71,49,Low
P0008489,2023-09-12,2026-08-23,1875,468.12,14.98,271.53,22573,22,Female,Europe,Action,Easy,2.75,35,11,68,38,Low
P0008490,2026-06-22,2026-08-22,78,99.35,76.42,15.91,1349,13,Female,Middle East,Adventure,Hard,11.46,2,9,52,21,Medium
P0008491,2024-07-21,2026-08-30,1502,2670.81,106.69,212.86,22635,30,Male,North America,RPG,Easy,26.67,57,15,93,48,High
P0008492,2024-10-24,2026-09-06,1592,2229.6,84.03,254.79,20778,46,Female,Asia,Simulation,Medium,25.21,47,18,89,35,High
P0008493,2025-04-27,2026-09-04,562,467.49,49.91,115.59,12422,32,Female,North America,Strategy,Medium,7.49,16,9,72,42,Medium
P0008494,2026-02-03,2026-09-05,397,650.75,98.35,47.71,6774,34,Male,Europe,Action,Hard,18.03,9,11,72,16,Medium
P0008495,2023-11-20,2026-08-29,2790,6490.94,139.59,1061.76,61563,24,Female,Asia,Strategy,Hard,39.55,120,17,100,63,High
P0008496,2023-11-17,2026-09-10,2006,3720.13,111.27,670.93,20198,26,Female,Asia,Action,Hard,31.53,71,17,92,67,High
P0008497,2025-08-25,2026-08-27,556,819.17,88.4,141.93,9482,37,Female,North America,RPG,Medium,19.15,18,13,67,12,Medium
P0008498,2024-08-03,2026-08-12,798,647.04,48.65,57.5,9642,46,Male,Europe,Action,Medium,7.3,13,9,67,53,Low
P0008499,2026-05-02,2026-09-07,92,60.77,39.63,5.7,1945,41,Female,North America,RPG,Easy,3.96,1,6,44,12,Low
P0008500,2026-08-23,2026-08-27,15,27.74,110.94,0.0,354,35,Female,Europe,Adventure,Medium,24.04,0,13,34,9,Medium
P0008501,2023-10-17,2026-09-10,1354,1764.04,78.17,514.95,23120,28,Female,Asia,Action,Hard,14.33,51,11,80,51,Medium
P0008502,2024-01-28,2026-08-14,2492,2530.21,60.92,990.02,50000,30,Male,Europe,Adventure,Easy,17.26,109,17,97,51,High
P0008503,2026-08-18,2026-09-07,38,47.8,75.47,0.0,551,21,Male,Europe,Action,Medium,17.61,0,14,45,19,Medium
P0008504,2026-06-18,2026-09-05,124,164.07,79.39,8.06,2511,15,Female,Asia,Sports,Hard,17.2,4,13,63,27,High
P0008505,2026-03-17,2026-09-01,291,296.53,61.14,27.81,8763,18,Male,South America,Strategy,Easy,12.23,8,12,52,25,Medium
P0008506,2026-08-15,2026-09-07,24,31.03,77.58,0.0,680,28,Male,North America,Adventure,Medium,7.76,0,6,48,32,Low
P0008507,2025-07-20,2026-09-05,557,578.54,62.32,61.94,10614,25,Female,Asia,Action,Hard,11.43,11,11,66,20,Medium
P0008508,2025-06-26,2026-09-05,265,185.81,42.07,3.42,2948,15,Male,North America,RPG,Medium,2.8,2,4,66,31,Low
P0008509,2024-09-09,2026-09-08,1105,547.16,29.71,135.12,14431,28,Male,North America,Puzzle,Hard,5.45,28,11,67,38,Low
P0008510,2026-03-12,2026-09-10,308,212.73,41.44,18.84,5893,25,Non-binary,North America,Action,Medium,8.29,6,12,54,35,Low
P0008511,2024-01-21,2026-09-08,1902,2751.24,86.79,903.9,43864,17,Male,Asia,Simulation,Medium,24.59,66,17,91,52,High
P0008512,2024-03-26,2026-09-06,1075,564.2,31.49,146.23,12947,25,Female,North America,Simulation,Easy,4.72,20,9,64,27,Low
P0008513,2024-07-31,2026-08-27,1096,1261.31,69.05,144.42,26387,25,Male,Africa,Strategy,Easy,12.66,34,11,78,49,Medium
P0008514,2023-11-09,2026-09-10,3079,6553.14,127.7,1119.12,52564,22,Male,Europe,Action,Medium,42.57,145,20,90,76,High
P0008515,2026-02-01,2026-09-04,409,495.16,72.64,62.0,6171,36,Male,South America,Adventure,Medium,15.74,8,13,81,28,High
P0008516,2024-05-02,2026-09-09,2077,3918.95,113.21,585.76,60377,13,Male,North America,Adventure,Medium,28.3,76,15,87,68,High
P0008517,2025-05-12,2026-09-04,962,1680.93,104.84,420.95,21247,13,Male,Europe,Action,Medium,26.21,39,15,86,44,High
P0008518,2025-07-25,2026-09-07,590,325.98,33.15,126.91,8291,28,Female,Asia,Adventure,Easy,4.97,14,9,66,17,Low
P0008519,2024-08-22,2026-09-10,1172,1749.8,89.58,356.87,29383,29,Female,Europe,Adventure,Medium,14.93,29,10,86,54,Medium
P0008520,2025-10-15,2026-08-30,608,1218.23,120.22,86.1,14651,32,Male,Asia,Sports,Medium,32.06,27,16,77,32,High
P0008521,2026-08-07,2026-08-31,35,34.1,58.46,0.0,289,23,Male,South America,Adventure,Easy,10.72,0,11,42,9,Low
P0008522,2025-08-22,2026-09-07,737,1188.17,96.73,172.5,8905,20,Female,Asia,Action,Hard,22.57,20,14,89,41,High
P0008523,2024-05-06,2026-09-04,726,84.46,6.98,38.62,8032,28,Female,South America,RPG,Hard,0.58,10,5,50,36,Low
P0008524,2026-05-26,2026-08-24,163,193.67,71.29,46.33,2645,24,Male,North America,Puzzle,Easy,14.26,4,12,56,33,Medium
P0008525,2024-02-15,2026-09-01,2547,3211.77,75.66,544.22,20497,42,Male,Asia,Simulation,Easy,20.18,81,16,85,40,Medium
P0008526,2023-12-24,2026-08-26,1128,683.94,36.38,83.64,11355,25,Male,Asia,Strategy,Medium,4.24,12,7,74,63,Low
P0008527,2025-04-02,2026-09-01,706,431.25,36.65,83.19,7815,28,Female,Asia,Sports,Medium,6.11,11,10,66,38,Low
P0008528,2025-12-06,2026-08-19,356,556.84,93.85,22.69,3980,50,Male,Asia,Action,Hard,18.77,17,12,68,47,Medium
P0008529,2024-03-31,2026-09-10,1249,1800.64,86.5,66.46,23806,26,Female,Asia,Action,Medium,12.98,40,9,84,35,Medium
P0008530,2025-11-30,2026-09-05,589,873.29,88.96,149.86,7722,33,Male,South America,Action,Easy,22.24,21,15,72,44,High
P0008531,2026-01-14,2026-08-26,148,172.52,69.94,4.26,3014,34,Male,North America,Action,Medium,5.83,1,5,58,53,Low
P0008532,2024-07-14,2026-09-03,982,1014.24,61.97,59.63,19714,35,Female,North America,RPG,Easy,9.3,21,9,73,53,Medium
P0008533,2025-09-17,2026-08-29,334,48.26,8.67,19.05,2050,31,Male,North America,Strategy,Medium,0.87,3,6,49,43,Low
P0008534,2024-10-28,2026-09-03,1017,962.25,56.77,54.08,17345,30,Female,North America,Simulation,Medium,9.46,20,10,70,36,Medium
P0008535,2025-12-23,2026-08-15,563,809.78,86.3,369.56,12988,29,Female,Asia,Adventure,Hard,23.01,19,16,72,20,High
P0008536,2023-10-25,2026-09-04,2752,5733.33,125.0,862.61,60727,23,Female,Europe,RPG,Medium,33.33,118,16,100,65,High
P0008537,2025-12-31,2026-09-08,155,84.06,32.54,1.79,972,31,Male,Europe,Action,Medium,2.71,1,5,47,41,Low
P0008538,2023-10-01,2026-08-10,797,740.55,55.75,124.59,9619,46,Male,Oceania,Puzzle,Easy,4.65,16,5,71,39,Low
P0008539,2024-05-29,2026-09-08,1856,2972.69,96.1,255.17,13138,39,Male,Oceania,Action,Hard,28.83,75,18,88,71,High
P0008540,2025-06-02,2026-08-30,897,1551.51,103.78,193.22,21618,31,Female,Asia,RPG,Medium,24.22,32,14,86,58,Medium
P0008541,2024-08-17,2026-09-10,1235,1150.61,55.9,277.49,7471,36,Female,Europe,Action,Easy,11.18,29,12,71,32,Medium
P0008542,2023-12-05,2026-09-10,2922,5056.03,103.82,1760.29,64469,20,Male,Europe,Puzzle,Easy,36.34,119,21,97,66,High
P0008543,2024-10-19,2026-08-17,1378,2181.14,94.97,60.09,41411,26,Male,Europe,Strategy,Hard,23.74,48,15,78,23,Medium
P0008544,2023-10-29,2026-09-05,1518,2225.39,87.96,199.37,12240,37,Male,Europe,Puzzle,Easy,13.19,34,9,94,62,Medium
P0008545,2023-12-08,2026-08-13,2952,5233.4,106.37,1765.27,76913,41,Male,North America,Puzzle,Medium,35.46,111,20,93,50,High
P0008546,2024-02-13,2026-09-05,2926,4284.15,87.85,497.41,67453,21,Male,Asia,Puzzle,Medium,27.82,126,19,79,29,High
P0008547,2023-12-08,2026-09-01,2754,4506.92,98.19,446.33,35965,24,Female,Europe,Adventure,Medium,27.82,126,17,100,37,High
P0008548,2023-11-23,2026-08-30,963,800.09,49.85,106.6,15450,48,Non-binary,North America,Simulation,Hard,4.99,11,6,79,31,Low
P0008549,2026-08-02,2026-09-02,52,55.35,63.87,1.79,430,29,Male,Asia,Puzzle,Medium,14.9,1,14,42,13,Medium
P0008550,2024-11-16,2026-09-08,1315,2461.02,112.29,252.15,29007,44,Male,Europe,Action,Medium,26.2,54,14,81,23,High
P0008551,2024-09-05,2026-09-08,857,708.74,49.62,53.89,15508,30,Male,Europe,Adventure,Medium,5.79,24,7,68,58,Low
P0008552,2026-04-26,2026-09-03,82,36.91,27.01,0.0,1254,30,Male,North America,Action,Medium,1.8,0,4,36,24,Low
P0008553,2024-09-08,2026-09-08,955,808.25,50.78,57.93,7718,25,Female,North America,Strategy,Easy,8.46,15,10,77,63,Medium
P0008554,2024-02-09,2026-08-12,970,1034.18,63.97,168.53,20443,36,Male,Asia,RPG,Easy,9.6,21,9,81,52,Low
P0008555,2024-06-17,2026-08-31,2167,3349.46,92.74,302.73,39111,40,Prefer not to say,Europe,Puzzle,Hard,29.37,79,19,79,26,High
P0008556,2025-09-29,2026-09-10,158,206.51,78.42,30.89,2563,19,Female,North America,Strategy,Medium,3.92,3,3,58,32,Low
P0008557,2025-03-15,2026-09-09,1248,1921.3,92.37,379.37,11350,25,Female,South America,RPG,Easy,29.25,56,19,85,62,High
P0008558,2023-11-30,2026-08-21,811,637.31,47.15,239.17,12220,36,Female,South America,Sports,Medium,4.72,15,6,66,40,Low
P0008559,2025-11-08,2026-09-04,86,106.08,74.01,38.63,2020,27,Female,Asia,Sports,Medium,2.47,3,2,57,39,Low
P0008560,2025-02-12,2026-09-03,1181,1938.02,98.46,289.31,18978,24,Prefer not to say,South America,Action,Hard,22.97,36,14,74,46,Medium
P0008561,2024-03-04,2026-08-30,1750,1752.33,60.08,846.76,36832,37,Male,Asia,RPG,Hard,12.02,51,12,80,31,Medium
P0008562,2025-03-16,2026-08-14,1759,2402.79,81.96,121.4,10673,38,Prefer not to say,North America,Sports,Hard,27.32,67,20,91,52,High
P0008563,2026-05-02,2026-09-08,227,176.72,46.71,93.28,4117,24,Male,Asia,Adventure,Hard,10.12,10,13,57,21,Medium
P0008564,2024-03-11,2026-09-04,1358,2001.69,88.44,536.69,32689,30,Male,Europe,Puzzle,Medium,17.69,49,12,79,48,Medium
P0008565,2025-08-23,2026-09-04,876,1742.07,119.32,486.19,10589,17,Non-binary,Europe,Strategy,Medium,33.81,34,17,85,43,High
P0008566,2025-07-03,2026-09-09,829,1020.78,73.88,178.4,19942,20,Male,Middle East,Action,Medium,17.24,27,14,71,19,Medium
P0008567,2024-02-28,2026-09-03,496,260.32,31.49,56.23,13431,29,Male,Europe,Sports,Hard,2.1,10,4,67,29,Low
P0008568,2026-05-05,2026-09-02,180,182.61,60.87,17.77,2541,28,Male,North America,RPG,Easy,12.17,4,12,52,17,Medium
P0008569,2024-06-11,2026-09-06,856,982.55,68.87,105.3,20577,19,Male,North America,Simulation,Medium,9.18,10,8,83,23,Medium
P0008570,2024-05-01,2026-09-10,2802,5911.75,126.59,1000.16,25412,22,Male,Oceania,Adventure,Hard,40.09,134,19,100,60,High
P0008571,2024-01-03,2026-08-31,2775,3299.01,71.33,281.45,55688,18,Male,North America,Action,Easy,20.21,111,17,100,77,High
P0008572,2025-10-17,2026-09-09,655,907.94,83.17,79.71,4637,32,Female,Oceania,Adventure,Hard,18.02,16,13,73,36,High
P0008573,2026-08-02,2026-08-29,37,40.82,66.19,0.0,955,13,Female,North America,Strategy,Hard,11.03,0,10,43,30,Low
P0008574,2024-02-24,2026-08-23,1153,949.11,49.39,138.72,13897,19,Male,Asia,Puzzle,Medium,6.59,19,8,70,42,Low
P0008575,2026-03-13,2026-09-10,117,34.79,17.84,11.72,3197,13,Female,Europe,RPG,Hard,1.19,1,4,47,37,Low
P0008576,2023-12-11,2026-09-04,1104,1189.19,64.63,152.33,16602,32,Female,North America,Adventure,Easy,9.69,22,9,78,20,Low
P0008577,2024-07-19,2026-07-22,440,369.23,50.35,29.75,4428,13,Female,North America,Action,Hard,3.36,4,4,73,24,Low
P0008578,2025-06-29,2026-07-27,1012,1756.83,104.16,98.77,30441,28,Female,North America,RPG,Easy,26.04,23,15,89,58,High
P0008579,2025-07-22,2026-09-06,1045,1794.96,103.06,420.87,16797,43,Female,North America,Action,Easy,32.64,36,19,82,41,High
P0008580,2024-09-01,2026-07-31,732,561.93,46.06,121.51,8861,43,Male,North America,Simulation,Medium,6.91,20,9,71,57,Medium
P0008581,2024-02-17,2026-08-24,1494,1668.55,67.01,227.22,29940,13,Female,Asia,Puzzle,Medium,11.17,30,10,82,30,Medium
P0008582,2026-08-08,2026-08-15,5,1.8,21.61,0.0,155,31,Female,Asia,Adventure,Medium,1.44,0,4,12,5,Low
P0008583,2026-08-05,2026-08-24,52,102.07,117.77,12.36,868,19,Female,Europe,Sports,Medium,31.41,4,16,52,32,Medium
P0008584,2024-04-20,2026-09-01,1731,3646.06,126.38,773.79,26059,17,Male,Asia,Action,Hard,35.81,58,17,86,36,High
P0008585,2025-06-11,2026-09-03,754,907.44,72.21,104.14,13640,27,Female,Asia,Puzzle,Medium,14.44,23,12,77,45,Medium
P0008586,2025-04-17,2026-09-07,735,888.49,72.53,45.03,14025,39,Female,Middle East,Strategy,Hard,14.51,18,12,77,42,Medium
P0008587,2026-08-17,2026-09-08,48,97.93,122.41,0.0,1419,33,Male,Europe,Sports,Easy,28.56,0,14,44,27,Medium
P0008588,2025-11-14,2026-08-20,579,1095.08,113.48,61.37,12220,22,Female,Europe,Strategy,Hard,30.26,20,16,86,41,High
P0008589,2024-11-15,2026-09-10,227,122.28,32.32,13.7,2521,34,Female,Middle East,Adventure,Hard,1.08,1,2,43,23,Low
P0008590,2024-01-23,2026-08-27,650,324.89,29.99,107.33,13691,13,Female,Africa,RPG,Hard,2.5,12,5,66,29,Low
P0008591,2026-04-12,2026-09-10,125,82.38,39.54,4.03,2280,21,Male,Africa,RPG,Medium,3.3,2,5,46,28,Low
P0008592,2025-06-11,2026-09-03,435,274.99,37.93,24.46,3970,21,Female,Asia,Action,Hard,3.79,4,6,58,51,Low
P0008593,2024-06-21,2026-09-02,196,58.8,18.0,0.0,4324,29,Female,Asia,Sports,Easy,0.6,0,2,44,12,Low
P0008594,2024-03-20,2026-08-29,2158,3305.7,91.91,492.13,21698,26,Male,Africa,Strategy,Easy,22.98,65,15,87,53,High
P0008595,2025-03-16,2026-08-30,1129,749.84,39.85,191.84,21509,27,Female,Europe,Puzzle,Medium,8.63,32,13,79,26,Medium
P0008596,2025-05-29,2026-08-28,489,483.38,59.31,70.25,5415,26,Male,North America,Adventure,Hard,8.9,8,9,59,28,Low
P0008597,2024-03-08,2026-09-02,537,438.55,49.0,97.55,7578,28,Female,Middle East,Puzzle,Hard,3.27,6,4,63,54,Low
P0008598,2023-11-04,2026-08-28,1621,1296.53,47.99,120.03,38963,33,Female,South America,RPG,Medium,8.0,30,10,80,29,Low
P0008599,2024-05-19,2026-08-09,903,1078.63,71.67,116.78,20822,29,Female,North America,Sports,Hard,9.56,18,8,72,35,Medium
P0008600,2024-09-01,2026-09-01,1218,1371.26,67.55,64.15,22007,25,Female,North America,RPG,Medium,14.64,43,13,80,40,Medium
P0008601,2024-08-09,2026-08-29,941,1076.82,68.66,67.83,21714,32,Male,Oceania,Adventure,Easy,11.44,21,10,80,50,Medium
P0008602,2024-09-05,2026-08-26,1894,3925.0,124.34,440.44,47486,35,Female,Europe,Strategy,Medium,37.3,78,18,86,58,High
P0008603,2025-02-14,2026-09-06,743,753.53,60.85,56.56,11202,23,Male,Asia,Strategy,Easy,11.16,19,11,68,38,Medium
P0008604,2026-04-16,2026-08-27,144,79.42,33.09,48.24,4341,27,Female,North America,Strategy,Medium,4.41,3,8,42,18,Low
P0008605,2024-01-02,2026-09-09,2303,4415.62,115.04,1344.49,41581,38,Male,North America,RPG,Easy,30.68,84,16,87,43,High
P0008606,2024-06-10,2026-08-24,1131,1160.59,61.57,176.1,18197,18,Female,Asia,Adventure,Medium,10.26,34,10,82,67,Medium
P0008607,2025-08-18,2026-08-02,685,1010.03,88.47,193.17,14465,44,Female,Middle East,Action,Medium,17.69,20,12,76,60,Medium
P0008608,2025-02-11,2026-09-06,1026,1334.66,78.05,243.17,8283,16,Male,Asia,Sports,Medium,14.31,21,11,76,54,Medium
P0008609,2026-06-08,2026-09-06,14,8.43,36.11,0.0,322,25,Male,North America,Strategy,Hard,0.6,0,1,18,14,Low
P0008610,2024-07-11,2026-09-09,743,694.7,56.1,127.25,16399,19,Male,North America,Action,Medium,6.54,13,7,70,40,Low
P0008611,2025-06-09,2026-08-28,644,596.13,55.54,61.95,12296,48,Male,North America,Puzzle,Medium,10.18,10,11,69,50,Medium
P0008612,2024-02-01,2026-09-06,1107,1553.31,84.19,177.04,11143,23,Male,Africa,Adventure,Hard,12.63,45,9,72,28,Low
P0008613,2025-12-28,2026-08-12,444,677.03,91.49,123.19,2714,23,Female,Europe,Puzzle,Easy,19.82,16,13,74,34,Medium
P0008614,2024-07-28,2026-09-02,1228,1154.73,56.42,192.8,17285,25,Female,Africa,RPG,Medium,9.4,32,10,74,61,Medium
P0008615,2025-08-27,2026-08-22,415,458.02,66.22,26.08,5828,29,Non-binary,South America,Simulation,Medium,8.83,5,8,64,13,Low
P0008616,2025-03-05,2026-09-05,507,504.89,59.75,64.41,6629,25,Male,Europe,Sports,Medium,5.98,7,6,68,31,Low
P0008617,2025-09-15,2026-09-06,162,98.09,36.33,8.45,3915,27,Male,North America,Sports,Medium,1.82,1,3,54,26,Low
P0008618,2024-02-18,2026-09-09,1403,1761.47,75.33,162.86,42180,13,Male,Middle East,Action,Hard,16.32,47,13,74,43,Medium
P0008619,2026-01-15,2026-09-07,380,503.44,79.49,35.95,4625,29,Female,North America,Action,Medium,18.55,13,14,65,52,Medium
P0008620,2024-06-20,2026-09-08,122,99.86,49.11,5.83,3457,28,Female,South America,Action,Hard,0.82,2,1,48,39,Low
P0008621,2026-07-30,2026-08-28,36,26.95,44.92,12.92,415,37,Female,Europe,Simulation,Medium,5.99,1,8,29,18,Low
P0008622,2024-05-22,2026-09-02,1954,2592.96,79.62,405.13,27454,40,Female,Europe,Adventure,Medium,18.58,67,14,91,31,Medium
P0008623,2025-04-03,2026-09-10,592,465.11,47.14,45.99,14244,26,Female,Europe,Sports,Medium,7.07,13,9,71,23,Low
P0008624,2023-12-15,2026-08-25,2505,2614.39,62.62,715.21,45192,35,Non-binary,Europe,Action,Medium,15.66,75,15,85,27,High
P0008625,2025-06-11,2026-09-01,912,1390.8,91.5,226.43,11013,18,Male,Asia,Simulation,Medium,21.35,26,14,78,43,Medium
P0008626,2026-03-31,2026-08-29,293,483.65,99.04,44.21,3256,35,Female,Asia,Action,Easy,21.46,9,13,76,24,Medium
P0008627,2024-08-23,2026-09-10,1025,618.25,36.19,101.28,18503,23,Female,Europe,Adventure,Hard,5.43,24,9,66,29,Low
P0008628,2025-03-06,2026-08-16,1020,1740.63,102.39,279.53,17439,17,Male,Asia,RPG,Hard,20.48,40,12,77,59,Medium
P0008629,2026-07-12,2026-09-10,58,53.38,55.22,0.0,942,26,Female,Europe,Simulation,Hard,7.36,0,8,47,14,Low
P0008630,2026-04-15,2026-08-03,328,740.3,135.42,51.81,2037,41,Female,Africa,Action,Hard,42.88,12,19,68,57,High
P0008631,2025-03-13,2026-09-10,348,203.7,35.12,15.23,6316,30,Female,Oceania,Strategy,Medium,2.34,3,4,60,49,Low
P0008632,2024-06-07,2026-08-23,1121,1809.85,96.87,33.79,9029,41,Male,Asia,RPG,Medium,16.14,35,10,79,26,Medium
P0008633,2023-09-28,2026-08-26,2148,2939.18,82.1,432.62,17284,21,Male,Middle East,RPG,Medium,17.79,58,13,86,42,Medium
